turn,player,move,board,winner
40,White,82,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
41,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
42,White,81,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
41,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
44,White,71,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
41,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
46,White,51,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
41,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', 'Black', '.', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
48,White,27,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
41,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', '.', '?', '?', '.', '.', '.', '.', 'Black', 'Black', 'White', 'White', '?', '?', '.', '.', '.', '.', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
50,White,17,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', 'White', '.', '?', '?', '.', '.', '.', '.', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
51,Black,18,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', 'Black', 'Black', '?', '?', '.', '.', '.', '.', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
52,White,14,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'White', '.', 'Black', 'Black', 'Black', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
53,Black,34,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'White', '.', 'Black', 'Black', 'Black', '?', '?', '.', '.', '.', '.', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
54,White,23,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'White', '.', 'Black', 'Black', 'Black', '?', '?', '.', '.', 'White', '.', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
41,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'White', '.', 'Black', 'Black', 'Black', '?', '?', '.', '.', 'White', '.', 'Black', 'White', 'White', 'White', '?', '?', '.', '.', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
56,White,31,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'White', '.', 'Black', 'Black', 'Black', '?', '?', '.', '.', 'White', '.', 'Black', 'White', 'White', 'White', '?', '?', 'White', '.', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
57,Black,41,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'White', '.', 'Black', 'Black', 'Black', '?', '?', '.', '.', 'White', '.', 'Black', 'White', 'White', 'White', '?', '?', 'White', '.', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
58,White,32,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'White', '.', 'Black', 'Black', 'Black', '?', '?', '.', '.', 'White', '.', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
59,Black,21,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'White', '.', 'Black', 'Black', 'Black', '?', '?', 'Black', '.', 'White', '.', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
60,White,15,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', '.', 'White', '.', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
61,Black,13,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', '.', 'White', '.', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
62,White,11,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', '.', 'White', '.', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
63,Black,33,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', '.', 'Black', '.', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
64,White,24,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', '.', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
41,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', '.', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
66,White,22,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
41,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
