turn,player,move,board,winner
40,White,35,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', '.', '.', 'Black', '.', 'White', '.', '.', '?', '?', '.', 'Black', '.', 'White', 'White', 'White', 'Black', '.', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'Black', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', 'White', '.', 'White', 'White', 'White', 'White', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'Black', '?', '?', '.', 'Black', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
41,Black,23,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', '.', '.', 'Black', '.', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '.', '?', '?', 'White', '.', 'White', 'White', 'White', 'Black', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'Black', '?', '?', '.', 'Black', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
42,White,57,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', '.', '.', 'Black', '.', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', '.', '.', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '.', '?', '?', 'White', '.', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', '?', '?', '.', 'Black', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
43,Black,52,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', '.', '.', 'Black', '.', 'White', '.', '.', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'Black', '.', '.', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'Black', '.', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', '?', '?', '.', 'Black', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
44,White,21,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', '.', '.', 'Black', '.', 'White', '.', '.', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', '.', '.', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'White', 'Black', '.', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', '?', '?', '.', 'Black', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
45,Black,37,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', '.', '.', 'Black', '.', 'White', '.', '.', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '.', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', '?', '?', '.', 'Black', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
46,White,48,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', '.', '.', 'Black', '.', 'White', '.', '.', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
47,Black,61,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', '.', '.', 'Black', '.', 'White', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
48,White,12,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'White', '.', 'Black', '.', 'White', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
49,Black,38,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'White', '.', 'Black', '.', 'White', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'Black', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
50,White,71,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'White', '.', 'Black', '.', 'White', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
51,Black,13,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', 'White', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
52,White,28,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', 'White', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', '.', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
53,Black,81,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', '.', 'White', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
54,White,15,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', '.', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
55,Black,73,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
56,White,18,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '.', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
57,Black,17,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', '.', '.', '.', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
58,White,84,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', '.', '.', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
59,Black,83,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', '.', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
60,White,82,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
61,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
